ID,Name,Email,Phone,Marks
76913,Student76913,student76913@example.com,5752610536,50
76914,Student76914,student76914@example.com,5872156291,39
76915,Student76915,student76915@example.com,8608660277,94
76916,Student76916,student76916@example.com,6571220765,40
76917,Student76917,student76917@example.com,5142869681,61
76918,Student76918,student76918@example.com,8386307946,71
76919,Student76919,student76919@example.com,4349108688,84
76920,Student76920,student76920@example.com,2454560212,42
76921,Student76921,student76921@example.com,1322679304,100
76922,Student76922,student76922@example.com,7594079730,62
76923,Student76923,student76923@example.com,3214727856,38
76924,Student76924,student76924@example.com,5354428175,37
76925,Student76925,student76925@example.com,8246273158,52
76926,Student76926,student76926@example.com,9931403210,83
76927,Student76927,student76927@example.com,8835291840,36
76928,Student76928,student76928@example.com,4976201482,87
76929,Student76929,student76929@example.com,0164613822,38
76930,Student76930,student76930@example.com,9958576808,48
76931,Student76931,student76931@example.com,8949213100,36
76932,Student76932,student76932@example.com,0576132515,73
76933,Student76933,student76933@example.com,8661753611,100
76934,Student76934,student76934@example.com,0437996252,35
76935,Student76935,student76935@example.com,5784604593,88
76936,Student76936,student76936@example.com,5444768887,76
76937,Student76937,student76937@example.com,1052248709,48
76938,Student76938,student76938@example.com,1535881643,69
76939,Student76939,student76939@example.com,2488224572,62
76940,Student76940,student76940@example.com,2117836853,40
76941,Student76941,student76941@example.com,1374629889,91
76942,Student76942,student76942@example.com,2606930309,58
76943,Student76943,student76943@example.com,3570989946,59
76944,Student76944,student76944@example.com,2416289263,82
76945,Student76945,student76945@example.com,8321256398,71
76946,Student76946,student76946@example.com,9759049684,82
76947,Student76947,student76947@example.com,0342587780,59
76948,Student76948,student76948@example.com,0468755247,59
76949,Student76949,student76949@example.com,9461955740,53
76950,Student76950,student76950@example.com,4025757041,63
76951,Student76951,student76951@example.com,3396795108,88
76952,Student76952,student76952@example.com,6327072418,64
76953,Student76953,student76953@example.com,8637713168,36
76954,Student76954,student76954@example.com,0821251780,55
76955,Student76955,student76955@example.com,7825589413,66
76956,Student76956,student76956@example.com,0623254777,87
76957,Student76957,student76957@example.com,5970700747,96
76958,Student76958,student76958@example.com,9294202667,93
76959,Student76959,student76959@example.com,0803258271,47
76960,Student76960,student76960@example.com,4372055120,65
76961,Student76961,student76961@example.com,7424474275,59
76962,Student76962,student76962@example.com,1521265797,98
76963,Student76963,student76963@example.com,5720948871,70
76964,Student76964,student76964@example.com,1445468748,73
76965,Student76965,student76965@example.com,9945144252,48
76966,Student76966,student76966@example.com,9142266749,96
76967,Student76967,student76967@example.com,6593805484,90
76968,Student76968,student76968@example.com,7716063401,51
76969,Student76969,student76969@example.com,7181814673,76
76970,Student76970,student76970@example.com,4932805496,99
76971,Student76971,student76971@example.com,7941005904,86
76972,Student76972,student76972@example.com,6622798119,80
76973,Student76973,student76973@example.com,3556391257,94
76974,Student76974,student76974@example.com,0571212414,48
76975,Student76975,student76975@example.com,9175992496,51
76976,Student76976,student76976@example.com,2955850818,89
76977,Student76977,student76977@example.com,5529759692,75
76978,Student76978,student76978@example.com,3728865890,55
76979,Student76979,student76979@example.com,7762972329,63
76980,Student76980,student76980@example.com,3435090342,91
76981,Student76981,student76981@example.com,6622545075,78
76982,Student76982,student76982@example.com,0299202354,88
76983,Student76983,student76983@example.com,7352249078,90
76984,Student76984,student76984@example.com,6758518713,99
76985,Student76985,student76985@example.com,1496614925,85
76986,Student76986,student76986@example.com,6915477927,71
76987,Student76987,student76987@example.com,0285401371,67
76988,Student76988,student76988@example.com,7681667731,79
76989,Student76989,student76989@example.com,7182718815,44
76990,Student76990,student76990@example.com,8986978016,59
76991,Student76991,student76991@example.com,2224106398,82
76992,Student76992,student76992@example.com,0513968588,41
76993,Student76993,student76993@example.com,2208239810,37
76994,Student76994,student76994@example.com,1079013325,96
76995,Student76995,student76995@example.com,3756570349,44
76996,Student76996,student76996@example.com,2159546762,37
76997,Student76997,student76997@example.com,1526096657,35
76998,Student76998,student76998@example.com,2116504989,65
76999,Student76999,student76999@example.com,2139291968,88
77000,Student77000,student77000@example.com,0780980712,83
77001,Student77001,student77001@example.com,3388426715,46
77002,Student77002,student77002@example.com,4297991554,55
77003,Student77003,student77003@example.com,0665718677,88
77004,Student77004,student77004@example.com,9584287128,40
77005,Student77005,student77005@example.com,6027063838,62
77006,Student77006,student77006@example.com,0765586601,66
77007,Student77007,student77007@example.com,5316321467,80
77008,Student77008,student77008@example.com,3516030030,70
77009,Student77009,student77009@example.com,1144045380,65
77010,Student77010,student77010@example.com,0025098503,48
77011,Student77011,student77011@example.com,1468304311,75
77012,Student77012,student77012@example.com,7839667392,80
77013,Student77013,student77013@example.com,7294672764,95
77014,Student77014,student77014@example.com,0314893285,36
77015,Student77015,student77015@example.com,2089519444,77
77016,Student77016,student77016@example.com,6336419967,55
77017,Student77017,student77017@example.com,3406557636,38
77018,Student77018,student77018@example.com,4268213265,91
77019,Student77019,student77019@example.com,1763606319,92
77020,Student77020,student77020@example.com,4057393284,80
77021,Student77021,student77021@example.com,8881111309,98
77022,Student77022,student77022@example.com,7725518281,65
77023,Student77023,student77023@example.com,9594390839,80
77024,Student77024,student77024@example.com,5674994300,62
77025,Student77025,student77025@example.com,1421547442,44
77026,Student77026,student77026@example.com,8561547279,93
77027,Student77027,student77027@example.com,2817480896,87
77028,Student77028,student77028@example.com,0503689056,81
77029,Student77029,student77029@example.com,9683796021,47
77030,Student77030,student77030@example.com,4418125589,42
77031,Student77031,student77031@example.com,5533355389,66
77032,Student77032,student77032@example.com,3297918295,40
77033,Student77033,student77033@example.com,9348373341,42
77034,Student77034,student77034@example.com,4232332800,46
77035,Student77035,student77035@example.com,5984209484,73
77036,Student77036,student77036@example.com,4987263429,75
77037,Student77037,student77037@example.com,9584147330,90
77038,Student77038,student77038@example.com,9375440743,49
77039,Student77039,student77039@example.com,8812764145,67
77040,Student77040,student77040@example.com,5071236511,44
77041,Student77041,student77041@example.com,5697663675,92
77042,Student77042,student77042@example.com,7234829745,81
77043,Student77043,student77043@example.com,2051632487,60
77044,Student77044,student77044@example.com,1396530656,50
77045,Student77045,student77045@example.com,0019434524,65
77046,Student77046,student77046@example.com,4105739088,60
77047,Student77047,student77047@example.com,8229558578,94
77048,Student77048,student77048@example.com,1523605197,92
77049,Student77049,student77049@example.com,9015738009,96
77050,Student77050,student77050@example.com,0737335642,37
77051,Student77051,student77051@example.com,8409897981,89
77052,Student77052,student77052@example.com,0811114877,93
77053,Student77053,student77053@example.com,8035038372,36
77054,Student77054,student77054@example.com,1840075308,94
77055,Student77055,student77055@example.com,1163181764,54
77056,Student77056,student77056@example.com,8188284799,70
77057,Student77057,student77057@example.com,9218189704,84
77058,Student77058,student77058@example.com,4766037825,83
77059,Student77059,student77059@example.com,9333948842,97
77060,Student77060,student77060@example.com,2227199451,75
77061,Student77061,student77061@example.com,6163714748,35
77062,Student77062,student77062@example.com,5695771190,38
77063,Student77063,student77063@example.com,5463976054,60
77064,Student77064,student77064@example.com,6658987610,51
77065,Student77065,student77065@example.com,6299006256,92
77066,Student77066,student77066@example.com,2965774148,60
77067,Student77067,student77067@example.com,1746532863,53
77068,Student77068,student77068@example.com,3750831056,61
77069,Student77069,student77069@example.com,6840875397,82
77070,Student77070,student77070@example.com,6118678820,44
77071,Student77071,student77071@example.com,9357571801,35
77072,Student77072,student77072@example.com,6819864636,46
77073,Student77073,student77073@example.com,8297331874,81
77074,Student77074,student77074@example.com,7712329240,57
77075,Student77075,student77075@example.com,5593190613,77
77076,Student77076,student77076@example.com,6586431248,74
77077,Student77077,student77077@example.com,3416691487,41
77078,Student77078,student77078@example.com,1000833301,58
77079,Student77079,student77079@example.com,4753927996,36
77080,Student77080,student77080@example.com,3203135774,97
77081,Student77081,student77081@example.com,8499860256,58
77082,Student77082,student77082@example.com,2712444809,48
77083,Student77083,student77083@example.com,0703503658,65
77084,Student77084,student77084@example.com,6549054349,82
77085,Student77085,student77085@example.com,7063204390,77
77086,Student77086,student77086@example.com,5432447250,92
77087,Student77087,student77087@example.com,6017759797,60
77088,Student77088,student77088@example.com,3942222712,87
77089,Student77089,student77089@example.com,6669542505,97
77090,Student77090,student77090@example.com,5537329825,69
77091,Student77091,student77091@example.com,3321239523,57
77092,Student77092,student77092@example.com,7762658790,39
77093,Student77093,student77093@example.com,3328463512,88
77094,Student77094,student77094@example.com,5460993119,81
77095,Student77095,student77095@example.com,0062983779,70
77096,Student77096,student77096@example.com,3904817702,91
77097,Student77097,student77097@example.com,1417874807,54
77098,Student77098,student77098@example.com,1094317501,40
77099,Student77099,student77099@example.com,9258440992,39
77100,Student77100,student77100@example.com,6448616471,50
77101,Student77101,student77101@example.com,9276845365,97
77102,Student77102,student77102@example.com,1008077058,97
77103,Student77103,student77103@example.com,8469331587,59
77104,Student77104,student77104@example.com,2544535258,81
77105,Student77105,student77105@example.com,4102961379,82
77106,Student77106,student77106@example.com,0829928740,66
77107,Student77107,student77107@example.com,4652023149,75
77108,Student77108,student77108@example.com,2858051350,42
77109,Student77109,student77109@example.com,4150964348,67
77110,Student77110,student77110@example.com,2665532722,60
77111,Student77111,student77111@example.com,0081659600,100
77112,Student77112,student77112@example.com,5778805290,58
77113,Student77113,student77113@example.com,7332358737,94
77114,Student77114,student77114@example.com,8534174958,66
77115,Student77115,student77115@example.com,0467036603,45
77116,Student77116,student77116@example.com,1528093355,68
77117,Student77117,student77117@example.com,3402580445,50
77118,Student77118,student77118@example.com,6466818556,65
77119,Student77119,student77119@example.com,7907975664,44
77120,Student77120,student77120@example.com,0146410439,75
77121,Student77121,student77121@example.com,7798913067,81
77122,Student77122,student77122@example.com,9095788096,67
77123,Student77123,student77123@example.com,7925805688,94
77124,Student77124,student77124@example.com,4279484477,53
77125,Student77125,student77125@example.com,3837919888,64
77126,Student77126,student77126@example.com,3223562191,40
77127,Student77127,student77127@example.com,6919322233,75
77128,Student77128,student77128@example.com,4198253492,67
77129,Student77129,student77129@example.com,8695169375,99
77130,Student77130,student77130@example.com,2744927819,74
77131,Student77131,student77131@example.com,3503521964,94
77132,Student77132,student77132@example.com,8451188745,57
77133,Student77133,student77133@example.com,0302927077,85
77134,Student77134,student77134@example.com,5764747227,87
77135,Student77135,student77135@example.com,6199784272,45
77136,Student77136,student77136@example.com,4368545356,75
77137,Student77137,student77137@example.com,4810805134,39
77138,Student77138,student77138@example.com,5074031803,80
77139,Student77139,student77139@example.com,5627856400,82
77140,Student77140,student77140@example.com,3163189667,48
77141,Student77141,student77141@example.com,9087963031,83
77142,Student77142,student77142@example.com,5672708677,87
77143,Student77143,student77143@example.com,5974556577,35
77144,Student77144,student77144@example.com,6349317051,53
77145,Student77145,student77145@example.com,7101875283,44
77146,Student77146,student77146@example.com,1611325008,93
77147,Student77147,student77147@example.com,0792143100,58
77148,Student77148,student77148@example.com,9181625051,97
77149,Student77149,student77149@example.com,1621168356,91
77150,Student77150,student77150@example.com,8095688703,70
77151,Student77151,student77151@example.com,7012660794,97
77152,Student77152,student77152@example.com,0373370451,40
77153,Student77153,student77153@example.com,8863371675,99
77154,Student77154,student77154@example.com,0882216177,77
77155,Student77155,student77155@example.com,8390541188,65
77156,Student77156,student77156@example.com,6888977846,81
77157,Student77157,student77157@example.com,2364152126,80
77158,Student77158,student77158@example.com,4783565357,56
77159,Student77159,student77159@example.com,4912951092,84
77160,Student77160,student77160@example.com,4040525008,100
77161,Student77161,student77161@example.com,3610944997,100
77162,Student77162,student77162@example.com,2658650380,61
77163,Student77163,student77163@example.com,0993850355,66
77164,Student77164,student77164@example.com,7749474382,87
77165,Student77165,student77165@example.com,1893457052,35
77166,Student77166,student77166@example.com,9966797740,38
77167,Student77167,student77167@example.com,5497379825,92
77168,Student77168,student77168@example.com,0862912845,81
77169,Student77169,student77169@example.com,3686943165,100
77170,Student77170,student77170@example.com,1271511758,41
77171,Student77171,student77171@example.com,8710171597,91
77172,Student77172,student77172@example.com,1684978218,51
77173,Student77173,student77173@example.com,3903980277,59
77174,Student77174,student77174@example.com,2907525241,42
77175,Student77175,student77175@example.com,8255870093,85
77176,Student77176,student77176@example.com,1552807205,43
77177,Student77177,student77177@example.com,6639302769,87
77178,Student77178,student77178@example.com,4709677094,73
77179,Student77179,student77179@example.com,8645527346,71
77180,Student77180,student77180@example.com,4158806603,55
77181,Student77181,student77181@example.com,8903263281,42
77182,Student77182,student77182@example.com,0945929878,98
77183,Student77183,student77183@example.com,1081474658,72
77184,Student77184,student77184@example.com,9141097818,36
77185,Student77185,student77185@example.com,2247922020,96
77186,Student77186,student77186@example.com,5889672575,42
77187,Student77187,student77187@example.com,4252974218,47
77188,Student77188,student77188@example.com,8614176715,50
77189,Student77189,student77189@example.com,0695978742,69
77190,Student77190,student77190@example.com,9387871467,56
77191,Student77191,student77191@example.com,0534606451,89
77192,Student77192,student77192@example.com,8674221320,69
77193,Student77193,student77193@example.com,2190438026,53
77194,Student77194,student77194@example.com,1344093637,98
77195,Student77195,student77195@example.com,0840740609,79
77196,Student77196,student77196@example.com,8760892639,52
77197,Student77197,student77197@example.com,7573608922,95
77198,Student77198,student77198@example.com,2901637405,82
77199,Student77199,student77199@example.com,2271929326,58
77200,Student77200,student77200@example.com,4565048338,46
77201,Student77201,student77201@example.com,5772690804,53
77202,Student77202,student77202@example.com,8290184521,78
77203,Student77203,student77203@example.com,7083081177,61
77204,Student77204,student77204@example.com,3503838946,45
77205,Student77205,student77205@example.com,8466477240,80
77206,Student77206,student77206@example.com,4911895429,37
77207,Student77207,student77207@example.com,4184838261,58
77208,Student77208,student77208@example.com,9588879969,73
77209,Student77209,student77209@example.com,1858509322,49
77210,Student77210,student77210@example.com,1410101601,55
77211,Student77211,student77211@example.com,6430568215,81
77212,Student77212,student77212@example.com,1023473863,46
77213,Student77213,student77213@example.com,3947398928,35
77214,Student77214,student77214@example.com,0183991513,77
77215,Student77215,student77215@example.com,2584253304,54
77216,Student77216,student77216@example.com,6526161836,61
77217,Student77217,student77217@example.com,4108830814,94
77218,Student77218,student77218@example.com,1283495148,42
77219,Student77219,student77219@example.com,5659703101,96
77220,Student77220,student77220@example.com,5609729499,70
77221,Student77221,student77221@example.com,8478994278,54
77222,Student77222,student77222@example.com,7666064968,87
77223,Student77223,student77223@example.com,0951681329,41
77224,Student77224,student77224@example.com,5095308746,78
77225,Student77225,student77225@example.com,8333927880,75
77226,Student77226,student77226@example.com,0621802063,59
77227,Student77227,student77227@example.com,0460950093,60
77228,Student77228,student77228@example.com,0288809910,56
77229,Student77229,student77229@example.com,9659533640,37
77230,Student77230,student77230@example.com,4246062758,91
77231,Student77231,student77231@example.com,1394912521,80
77232,Student77232,student77232@example.com,8426717422,40
77233,Student77233,student77233@example.com,0294434275,61
77234,Student77234,student77234@example.com,7820734412,58
77235,Student77235,student77235@example.com,8121184633,39
77236,Student77236,student77236@example.com,2565382281,36
77237,Student77237,student77237@example.com,1751329575,87
77238,Student77238,student77238@example.com,5442328247,59
77239,Student77239,student77239@example.com,1574671100,56
77240,Student77240,student77240@example.com,3329474570,66
77241,Student77241,student77241@example.com,0907100128,90
77242,Student77242,student77242@example.com,4414167389,91
77243,Student77243,student77243@example.com,2682150888,48
77244,Student77244,student77244@example.com,5553560067,90
77245,Student77245,student77245@example.com,9376583477,86
77246,Student77246,student77246@example.com,3683482435,59
77247,Student77247,student77247@example.com,1861729937,42
77248,Student77248,student77248@example.com,7116072822,41
77249,Student77249,student77249@example.com,2132146286,59
77250,Student77250,student77250@example.com,2205702887,79
77251,Student77251,student77251@example.com,1261912878,42
77252,Student77252,student77252@example.com,8045508141,81
77253,Student77253,student77253@example.com,5562109265,40
77254,Student77254,student77254@example.com,9920895842,66
77255,Student77255,student77255@example.com,6405298353,83
77256,Student77256,student77256@example.com,4545313183,51
77257,Student77257,student77257@example.com,0637932884,73
77258,Student77258,student77258@example.com,7921371964,100
77259,Student77259,student77259@example.com,3890008699,89
77260,Student77260,student77260@example.com,6484346131,77
77261,Student77261,student77261@example.com,2890077129,63
77262,Student77262,student77262@example.com,0550172382,70
77263,Student77263,student77263@example.com,9381907287,90
77264,Student77264,student77264@example.com,9751041177,50
77265,Student77265,student77265@example.com,2027045401,69
77266,Student77266,student77266@example.com,5729512265,42
77267,Student77267,student77267@example.com,9285660852,74
77268,Student77268,student77268@example.com,0320442929,96
77269,Student77269,student77269@example.com,7826238416,55
77270,Student77270,student77270@example.com,9661622787,69
77271,Student77271,student77271@example.com,0057649012,85
77272,Student77272,student77272@example.com,5555236612,45
77273,Student77273,student77273@example.com,3457533709,93
77274,Student77274,student77274@example.com,1695820394,36
77275,Student77275,student77275@example.com,7734862589,43
77276,Student77276,student77276@example.com,0525323810,76
77277,Student77277,student77277@example.com,9592628589,67
77278,Student77278,student77278@example.com,9340926603,57
77279,Student77279,student77279@example.com,3760187350,95
77280,Student77280,student77280@example.com,7158137455,71
77281,Student77281,student77281@example.com,2431417931,93
77282,Student77282,student77282@example.com,2625537995,81
77283,Student77283,student77283@example.com,8505873670,76
77284,Student77284,student77284@example.com,1101724383,83
77285,Student77285,student77285@example.com,3819973274,35
77286,Student77286,student77286@example.com,0208576307,79
77287,Student77287,student77287@example.com,6367019822,51
77288,Student77288,student77288@example.com,6970570731,99
77289,Student77289,student77289@example.com,1834548374,47
77290,Student77290,student77290@example.com,1667930268,71
77291,Student77291,student77291@example.com,5954752458,66
77292,Student77292,student77292@example.com,9381921189,60
77293,Student77293,student77293@example.com,7740214293,93
77294,Student77294,student77294@example.com,1840291623,90
77295,Student77295,student77295@example.com,3753653173,66
77296,Student77296,student77296@example.com,9569055391,77
77297,Student77297,student77297@example.com,2775879528,56
77298,Student77298,student77298@example.com,7178680740,100
77299,Student77299,student77299@example.com,3997320529,62
77300,Student77300,student77300@example.com,2785142787,81
77301,Student77301,student77301@example.com,1648533163,45
77302,Student77302,student77302@example.com,9075601521,82
77303,Student77303,student77303@example.com,9601323683,56
77304,Student77304,student77304@example.com,9024555151,54
77305,Student77305,student77305@example.com,6029804601,69
77306,Student77306,student77306@example.com,2423509681,36
77307,Student77307,student77307@example.com,7540162870,37
77308,Student77308,student77308@example.com,6163263380,64
77309,Student77309,student77309@example.com,0132830429,88
77310,Student77310,student77310@example.com,4455978236,91
77311,Student77311,student77311@example.com,0399938206,35
77312,Student77312,student77312@example.com,4330677139,95
77313,Student77313,student77313@example.com,5829659998,46
77314,Student77314,student77314@example.com,7350504760,82
77315,Student77315,student77315@example.com,3966329299,94
77316,Student77316,student77316@example.com,5318732345,73
77317,Student77317,student77317@example.com,1080807389,83
77318,Student77318,student77318@example.com,4995041182,97
77319,Student77319,student77319@example.com,0858558513,80
77320,Student77320,student77320@example.com,3662303440,38
77321,Student77321,student77321@example.com,7551251472,95
77322,Student77322,student77322@example.com,2401807883,54
77323,Student77323,student77323@example.com,6018942500,78
77324,Student77324,student77324@example.com,7231463748,97
77325,Student77325,student77325@example.com,8410177731,60
77326,Student77326,student77326@example.com,4160711861,57
77327,Student77327,student77327@example.com,5318608528,72
77328,Student77328,student77328@example.com,6416228223,74
77329,Student77329,student77329@example.com,4090991128,96
77330,Student77330,student77330@example.com,4583467900,64
77331,Student77331,student77331@example.com,0563867845,38
77332,Student77332,student77332@example.com,6201264836,88
77333,Student77333,student77333@example.com,1039687626,56
77334,Student77334,student77334@example.com,7590134043,98
77335,Student77335,student77335@example.com,0603075512,46
77336,Student77336,student77336@example.com,6259318532,75
77337,Student77337,student77337@example.com,6305401106,84
77338,Student77338,student77338@example.com,1070497641,40
77339,Student77339,student77339@example.com,1348062921,91
77340,Student77340,student77340@example.com,8810577156,60
77341,Student77341,student77341@example.com,6348080388,47
77342,Student77342,student77342@example.com,5657283953,48
77343,Student77343,student77343@example.com,2927267363,48
77344,Student77344,student77344@example.com,1520742031,44
77345,Student77345,student77345@example.com,6356878354,57
77346,Student77346,student77346@example.com,3044008222,98
77347,Student77347,student77347@example.com,8857686684,50
77348,Student77348,student77348@example.com,9825288628,37
77349,Student77349,student77349@example.com,1940937266,85
77350,Student77350,student77350@example.com,7437957570,92
77351,Student77351,student77351@example.com,1009208001,43
77352,Student77352,student77352@example.com,7296565369,58
77353,Student77353,student77353@example.com,8353867589,38
77354,Student77354,student77354@example.com,2159775018,44
77355,Student77355,student77355@example.com,1005515799,37
77356,Student77356,student77356@example.com,8480660460,85
77357,Student77357,student77357@example.com,5253407594,40
77358,Student77358,student77358@example.com,1317579366,96
77359,Student77359,student77359@example.com,2462123767,41
77360,Student77360,student77360@example.com,4268243430,62
77361,Student77361,student77361@example.com,2805113419,47
77362,Student77362,student77362@example.com,0785606275,87
77363,Student77363,student77363@example.com,1883405582,52
77364,Student77364,student77364@example.com,5757753347,79
77365,Student77365,student77365@example.com,0621107205,86
77366,Student77366,student77366@example.com,8472355276,40
77367,Student77367,student77367@example.com,9875105575,96
77368,Student77368,student77368@example.com,1929725825,67
77369,Student77369,student77369@example.com,2212515126,74
77370,Student77370,student77370@example.com,0888555940,43
77371,Student77371,student77371@example.com,2274973420,93
77372,Student77372,student77372@example.com,0901405931,82
77373,Student77373,student77373@example.com,9718788552,64
77374,Student77374,student77374@example.com,4489949786,41
77375,Student77375,student77375@example.com,5555642874,97
77376,Student77376,student77376@example.com,8848610999,59
77377,Student77377,student77377@example.com,1900931929,44
77378,Student77378,student77378@example.com,6892721640,63
77379,Student77379,student77379@example.com,0420018243,36
77380,Student77380,student77380@example.com,1236139171,77
77381,Student77381,student77381@example.com,4182930180,79
77382,Student77382,student77382@example.com,3877042185,84
77383,Student77383,student77383@example.com,5297755453,48
77384,Student77384,student77384@example.com,6828086929,97
77385,Student77385,student77385@example.com,5751915314,75
77386,Student77386,student77386@example.com,9881455145,55
77387,Student77387,student77387@example.com,4203692831,68
77388,Student77388,student77388@example.com,0842748336,45
77389,Student77389,student77389@example.com,2860833441,72
77390,Student77390,student77390@example.com,2539296859,58
77391,Student77391,student77391@example.com,0028033527,52
77392,Student77392,student77392@example.com,4954006444,69
77393,Student77393,student77393@example.com,9679816763,70
77394,Student77394,student77394@example.com,4378994366,41
77395,Student77395,student77395@example.com,9517900353,99
77396,Student77396,student77396@example.com,9905741725,44
77397,Student77397,student77397@example.com,6088132280,59
77398,Student77398,student77398@example.com,8001731075,76
77399,Student77399,student77399@example.com,1206032645,57
77400,Student77400,student77400@example.com,8179823348,66
77401,Student77401,student77401@example.com,8674734799,90
77402,Student77402,student77402@example.com,4245399490,63
77403,Student77403,student77403@example.com,0042746912,39
77404,Student77404,student77404@example.com,5589206834,76
77405,Student77405,student77405@example.com,4432476932,53
77406,Student77406,student77406@example.com,5803553804,75
77407,Student77407,student77407@example.com,5453643596,99
77408,Student77408,student77408@example.com,7356779683,46
77409,Student77409,student77409@example.com,3256313863,67
77410,Student77410,student77410@example.com,5775817102,86
77411,Student77411,student77411@example.com,8084092739,52
77412,Student77412,student77412@example.com,8073588305,57
77413,Student77413,student77413@example.com,0623538840,80
77414,Student77414,student77414@example.com,6376437594,61
77415,Student77415,student77415@example.com,0280328200,84
77416,Student77416,student77416@example.com,3637857452,79
77417,Student77417,student77417@example.com,3361895377,92
77418,Student77418,student77418@example.com,8428615887,59
77419,Student77419,student77419@example.com,9020946025,79
77420,Student77420,student77420@example.com,2032694154,70
77421,Student77421,student77421@example.com,4966643058,95
77422,Student77422,student77422@example.com,7183097854,72
77423,Student77423,student77423@example.com,5891751075,96
77424,Student77424,student77424@example.com,8809284557,52
77425,Student77425,student77425@example.com,8309085994,50
77426,Student77426,student77426@example.com,6148514219,43
77427,Student77427,student77427@example.com,0247272961,86
77428,Student77428,student77428@example.com,0710366711,81
77429,Student77429,student77429@example.com,0897006229,88
77430,Student77430,student77430@example.com,2059676625,94
77431,Student77431,student77431@example.com,4827850051,97
77432,Student77432,student77432@example.com,2669663452,76
77433,Student77433,student77433@example.com,2970585774,63
77434,Student77434,student77434@example.com,8221692249,49
77435,Student77435,student77435@example.com,7200169636,96
77436,Student77436,student77436@example.com,9470368075,67
77437,Student77437,student77437@example.com,1248834395,92
77438,Student77438,student77438@example.com,8452017264,95
77439,Student77439,student77439@example.com,1911217158,57
77440,Student77440,student77440@example.com,1936742362,54
77441,Student77441,student77441@example.com,1951440511,48
77442,Student77442,student77442@example.com,4748771895,46
77443,Student77443,student77443@example.com,6248734037,38
77444,Student77444,student77444@example.com,5191401464,81
77445,Student77445,student77445@example.com,4786499685,83
77446,Student77446,student77446@example.com,9058218030,77
77447,Student77447,student77447@example.com,8650305620,76
77448,Student77448,student77448@example.com,2366818405,88
77449,Student77449,student77449@example.com,6556723504,94
77450,Student77450,student77450@example.com,1723917964,89
77451,Student77451,student77451@example.com,7538806758,41
77452,Student77452,student77452@example.com,4488590979,51
77453,Student77453,student77453@example.com,2975574098,80
77454,Student77454,student77454@example.com,8290955799,35
77455,Student77455,student77455@example.com,8551908577,85
77456,Student77456,student77456@example.com,0203626156,76
77457,Student77457,student77457@example.com,2427365504,79
77458,Student77458,student77458@example.com,5847090115,44
77459,Student77459,student77459@example.com,1843347385,92
77460,Student77460,student77460@example.com,8888324394,54
77461,Student77461,student77461@example.com,4584719517,95
77462,Student77462,student77462@example.com,4880061666,57
77463,Student77463,student77463@example.com,7521749014,80
77464,Student77464,student77464@example.com,6726621653,53
77465,Student77465,student77465@example.com,8620338873,57
77466,Student77466,student77466@example.com,7349504054,36
77467,Student77467,student77467@example.com,4192044662,89
77468,Student77468,student77468@example.com,7119803250,77
77469,Student77469,student77469@example.com,1774915868,55
77470,Student77470,student77470@example.com,4781405845,50
77471,Student77471,student77471@example.com,8809533973,53
77472,Student77472,student77472@example.com,5722784998,88
77473,Student77473,student77473@example.com,3021699028,91
77474,Student77474,student77474@example.com,0691564508,79
77475,Student77475,student77475@example.com,4573897028,89
77476,Student77476,student77476@example.com,4999819744,91
77477,Student77477,student77477@example.com,5805226408,94
77478,Student77478,student77478@example.com,3677449933,89
77479,Student77479,student77479@example.com,7131900658,42
77480,Student77480,student77480@example.com,2000792816,99
77481,Student77481,student77481@example.com,2300309782,67
77482,Student77482,student77482@example.com,1401558214,56
77483,Student77483,student77483@example.com,0954579765,75
77484,Student77484,student77484@example.com,4371601908,79
77485,Student77485,student77485@example.com,6556308871,76
77486,Student77486,student77486@example.com,5737786539,91
77487,Student77487,student77487@example.com,3893399609,55
77488,Student77488,student77488@example.com,6949717166,74
77489,Student77489,student77489@example.com,6065588709,49
77490,Student77490,student77490@example.com,3360107723,61
77491,Student77491,student77491@example.com,5941274335,92
77492,Student77492,student77492@example.com,9419915407,35
77493,Student77493,student77493@example.com,5457165118,42
77494,Student77494,student77494@example.com,9479396312,77
77495,Student77495,student77495@example.com,5648768918,54
77496,Student77496,student77496@example.com,7066045616,62
77497,Student77497,student77497@example.com,1535503380,36
77498,Student77498,student77498@example.com,5998527404,49
77499,Student77499,student77499@example.com,2805766427,83
77500,Student77500,student77500@example.com,9520788891,35
77501,Student77501,student77501@example.com,8131547570,35
77502,Student77502,student77502@example.com,7833828473,86
77503,Student77503,student77503@example.com,0687973191,74
77504,Student77504,student77504@example.com,8521802680,73
77505,Student77505,student77505@example.com,3413940180,75
77506,Student77506,student77506@example.com,2996179635,62
77507,Student77507,student77507@example.com,0822854728,97
77508,Student77508,student77508@example.com,6387802773,49
77509,Student77509,student77509@example.com,0953245865,45
77510,Student77510,student77510@example.com,0702653764,62
77511,Student77511,student77511@example.com,8173721055,50
77512,Student77512,student77512@example.com,6439088569,68
77513,Student77513,student77513@example.com,6368579549,91
77514,Student77514,student77514@example.com,5645824744,37
77515,Student77515,student77515@example.com,3583752395,98
77516,Student77516,student77516@example.com,5303469646,74
77517,Student77517,student77517@example.com,5093301931,64
77518,Student77518,student77518@example.com,7769066268,42
77519,Student77519,student77519@example.com,7130575568,87
